id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Like
6ud0YGhn5kQrckyRYiDwh3,Estúpido en el Amor,Nik Salazar,0.679,0.535,10,-5.958,1,0.401,0.0,0.0972,0.532,107.343,183271,4,0
6GvGkKdWGumaAwVKrh6yvs,Borrachita,Andy Rivera,0.796,0.665,10,-6.417,1,0.0819,0.0,0.193,0.643,89.906,186000,4,0
5pBxevkp3SvIzM7MwHXidE,Dejen de Hablar,ASTRO,0.573,0.729,5,-7.172,1,0.108,0.0,0.583,0.766,162.82,188500,4,0
3s8ksVDKmTgoHmf51Czd4p,Te Quiero Amar (feat. Pitbull),Pitbull,0.79,0.779,6,-5.183,0,0.0352,0.000276,0.0731,0.721,91.991,226401,4,0
4tVfvnsCDRLbRE1xv2RB7D,Como Quisiera (Remix),Boris Silva,0.772,0.725,8,-4.734,1,0.0559,0.0,0.107,0.942,91.973,203879,4,0
1AE6oof5lpNfIZ05vW2k3m,Bandida,Casper Magico,0.713,0.665,4,-5.664,0,0.157,2.97e-05,0.354,0.745,179.949,209283,4,0
1CwRFMS5BYudsGXaY0k48M,Como No (feat. Becky G),Becky G,0.763,0.83,9,-4.496,0,0.0685,0.00505,0.062,0.87,89.98,193166,4,0
3bNjKlhgAPc2R31KNqem4m,Bailame Lento,Akon,0.704,0.757,0,-3.312,0,0.288,0.0,0.351,0.532,91.999,242906,4,0
0RzUVcBnwTrGSAR2X6nn13,Provócame,Wisin,0.72,0.739,1,-4.391,1,0.143,0.0,0.145,0.602,179.946,229960,4,0
4UlYclS6O2uzdCoZalIJ7V,Innocente,Akon,0.772,0.466,6,-7.031,0,0.461,0.0,0.068,0.461,111.974,204210,4,0
7fBbY9JUJynfSQ4j56sNzJ,Quédate,David Eron,0.747,0.806,5,-4.826,1,0.285,0.0,0.12,0.779,91.994,201522,4,0
47FFMUkCibUORBOS3zjxGA,Por Ti 2020,Bonfante,0.708,0.643,8,-3.886,1,0.626,0.0,0.132,0.651,93.99,192597,4,0
0S5IxixNG25wmy9jeKZKRo,Ámame,Loco Escrito,0.765,0.791,0,-3.752,1,0.0658,0.0,0.048,0.752,95.022,166250,4,0
4GOhQDXflhyy1yKIDURWOY,Se Hacía,BlackRoy,0.62,0.505,11,-6.889,0,0.107,1.84e-06,0.602,0.567,179.995,197611,4,0
0mI8IwTY0b9yDQKsvSXyAf,Mirala,Rafa Pabön,0.815,0.673,10,-4.344,0,0.309,1.32e-05,0.122,0.815,93.004,191453,4,0
5qRhzFjGqvJN9RSQRFV2J2,Un Dia Si,Myke Towers,0.859,0.663,1,-4.247,0,0.0932,3.04e-06,0.251,0.622,154.978,164308,4,0
0FktnzDqjClqU6iqOZVEs2,BYE ME FUI,Bad Bunny,0.712,0.599,5,-6.342,0,0.412,2.15e-05,0.103,0.588,179.788,178000,4,0
6KFjMJJq8UZpfUyDgeH0Yl,CÓMO SE SIENTE - Remix,Bad Bunny,0.813,0.616,3,-8.867,0,0.0926,0.0,0.122,0.347,93.0,227120,4,0
7maAkjNx6VycV8HE6JqJGR,Hola,Tommy Boysen,0.606,0.538,5,-4.981,1,0.812,0.0,0.0893,0.519,161.913,205739,4,0
3pm4XtcsRIFFtH2UErk62R,CANCIÓN CON YANDEL,Bad Bunny,0.75,0.741,9,-4.43,1,0.447,0.0,0.121,0.495,79.968,209180,4,0
4pYmyZqoVRcVoQ5QfyyO7S,Casino,Sech,0.51,0.506,5,-3.88,1,0.512,0.0,0.301,0.653,83.01,181068,4,0
6zEgnpM0qYmHLDnh8WPejL,Amarillo,J Balvin,0.641,0.857,1,-5.725,0,0.013,0.00534,0.0695,0.961,122.728,157733,5,0
2lxa30uixqksvdhow3K7kf,Exclusiva,Bernier,0.76,0.709,9,-5.187,1,0.0839,5.29e-06,0.326,0.505,93.013,224516,4,0
1dD51CgZ9KKuhK2bmt7IuU,Siempre,Sech,0.624,0.666,7,-4.694,0,0.534,0.0,0.297,0.576,83.381,189085,4,0
0eeKDrQxjqNl5bX5VCHDcn,PAM,El Alfa,0.889,0.863,11,-3.011,1,0.289,0.000603,0.0798,0.776,112.953,201000,4,0
2a6CLJI6zFBHIXOlpYd6Ku,Portarse Mal,Sech,0.688,0.415,0,-6.218,1,0.363,0.0,0.0908,0.317,87.907,186588,4,0
0jT8Nl0shPS8115is0wD2Q,Favorito,Camilo,0.606,0.853,9,-2.975,1,0.237,0.0,0.251,0.822,178.043,209766,4,0
3JFpyoand3mUgqUVrNcXPf,Házmelo Primero,Wali Swag,0.607,0.474,0,-7.802,1,0.036,0.000198,0.124,0.376,90.026,175844,4,0
1Hh0Yr0GZkLr7Q1ciYLS0d,Cunaguaro,Aloisio,0.762,0.821,4,-5.308,0,0.097,0.0,0.055,0.779,108.92,197472,4,0
7MCFjPDImfjQv7GynHgVrR,Colocao,Nicki Nicole,0.811,0.712,10,-3.773,0,0.28,0.0,0.106,0.576,90.02,179967,4,0
72PQWXBeHn4u3tECaV5nBO,Tú Ni Yo,Drago200,0.777,0.559,8,-8.22,1,0.199,0.00585,0.142,0.423,174.013,217000,4,0
34LI7rwi9H8w2S5KTHnv1M,Quiéreme Mientras Se Pueda,Manuel Turizo,0.793,0.782,4,-3.945,1,0.447,0.0,0.124,0.81,143.86,191945,4,0
0gvM1APfU29ANjnq9qVyHO,Vip,Lyanno,0.706,0.609,9,-6.79,1,0.251,0.0,0.0692,0.477,77.005,220497,4,0
2TTE72e6fzVFFG5oMWsyjD,Se Va Viral,Nando Boom,0.85,0.803,1,-1.666,1,0.112,8.14e-06,0.197,0.797,94.086,149250,4,0
4B2kFp1ulVz1FgwVYSShoj,Perreo Intenso,KEVVO,0.747,0.95,4,-2.946,0,0.0417,1.72e-06,0.0875,0.689,183.912,239587,4,0
6re92ZDH61TiEZP6A93j81,Tóxico,NESSA.,0.667,0.787,3,-5.994,0,0.33,9.72e-05,0.178,0.439,179.929,174675,4,0
380HmhwTE2NJgawn1NwkXi,Rojo,J Balvin,0.663,0.598,11,-4.042,1,0.193,8.02e-05,0.0856,0.4,172.245,150720,4,0
3uyqotbTAcTQKaziLCsj67,Se Revelo,Alex Rose,0.746,0.653,0,-5.821,0,0.16,1.69e-06,0.183,0.641,180.034,210176,4,0
0y6GHgbRgYVafMmMZfpRav,Bellaqueo,Jon Z,0.797,0.765,1,-4.847,1,0.25,0.0,0.261,0.843,179.959,195000,4,0
634fDJYRCr5yzqfFWa9rfS,Goteo,Paloma Mami,0.876,0.568,0,-5.755,1,0.411,0.00274,0.187,0.593,98.027,159132,4,0
0yNEQE6MbFGVgah2XFlaQF,El Tiempo Pasa,Alex A.C,0.667,0.73,7,-4.496,1,0.188,0.00022,0.684,0.753,140.103,188067,4,0
7t4yJoivHNPbpdykxeW2i0,Pa'l Espejo,R.K.M & Ken-Y,0.881,0.712,0,-6.17,1,0.132,0.0,0.0821,0.76,94.045,186747,4,0
7qoIJo1oLd6VsXvcQjvahz,No Consigo (feat. Ozuna),Ozuna,0.782,0.957,11,-2.492,1,0.181,0.0,0.143,0.846,92.165,200870,4,0
2SdwRMzLw1vKClRinPqtuU,TBT - Remix,Dalmata,0.82,0.783,2,-4.266,1,0.0519,0.0,0.111,0.52,91.957,290160,4,0
06KyfirOpSo5O2qTmI478e,Me Estás Pensando,Zerene,0.708,0.719,10,-4.633,1,0.117,1.11e-05,0.104,0.667,91.986,191064,4,0
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,Bad Bunny,0.86,0.791,0,-4.784,1,0.169,0.000106,0.106,0.887,92.023,175918,4,0
26AmEBn8oQwLpoblS2SBzC,Rompe,Lenny Tavárez,0.846,0.644,0,-2.771,0,0.116,0.000125,0.112,0.558,111.882,221028,5,0
7okgCpOy5qwVuap5jHgT4C,Imagínate,Drago200,0.8,0.596,11,-5.848,0,0.0229,0.0833,0.335,0.624,95.976,166400,4,0
3mDxjNHL9pJPYoVD1pyGGg,Panama City,Sech,0.613,0.659,7,-3.268,1,0.0582,0.0,0.0624,0.526,87.61,166055,4,0
0WfoXzTTleO9bHtuQIn5EY,Te Falle - Remix,Lenny Tavárez,0.804,0.571,7,-6.528,0,0.192,1.44e-05,0.287,0.774,159.689,274500,4,0
3ijhlY5cPtZsWKvqmdCNxt,LOCO POR VOS,Reykon,0.826,0.787,4,-4.505,1,0.112,0.000145,0.116,0.601,94.989,186600,4,0
1jj68NTkKz0q2qLiv5g6B1,Malagradecida,Rafa Pabön,0.654,0.726,4,-4.665,0,0.571,0.0,0.361,0.582,91.719,219326,4,0
5mgkHuZjfIO7L9TZFFKpBI,Chilling,Omar Koonze,0.839,0.487,9,-7.312,1,0.584,0.0,0.162,0.74,101.003,174643,4,0
5Au35wPIP4PpIGKbSSxc9o,Ultima Vez - Remix,Keny,0.728,0.802,1,-5.648,1,0.257,0.0,0.195,0.745,179.908,248400,4,0
3HTbI3yUJQw3fP0Po8qLcD,Verde,Sky Rompiendo,0.828,0.738,8,-4.295,0,0.0381,0.473,0.0917,0.818,94.995,142547,4,0
6APVdOQL4RoDZxiYRJ2kZf,La Pasión Perfecta,Lyanno,0.689,0.596,7,-9.582,1,0.68,0.0,0.123,0.542,150.054,233686,4,0
10u2iOS0r6plfb9GknD7g4,Ponte Pa' Mi,Sky Rompiendo,0.809,0.624,8,-4.963,0,0.41,0.0,0.108,0.629,85.011,184817,4,0
7GChHUYrkvLH9AaXJ09eef,Pégate,Mora,0.724,0.552,9,-5.775,0,0.137,3.19e-06,0.285,0.456,178.012,148283,4,0
3UwcVsjkRKZCsKMUJGmZww,Tequila Limón y Sal,Skinny Happy,0.761,0.759,3,-4.493,0,0.115,2.02e-05,0.356,0.644,99.981,192017,4,0
5qMiKcGjzOGGOhXaKl7q5z,PM,Kotthe El Oriental,0.761,0.684,10,-5.737,0,0.193,8.47e-05,0.0929,0.653,97.025,195470,4,0
096hEv3jCoBZivQiIiC9jJ,Fé,Sech,0.771,0.749,0,-4.922,1,0.224,0.000131,0.134,0.765,160.053,172921,4,0
2lCkncy6bIB0LTMT7kvrD1,Azul,J Balvin,0.843,0.836,11,-2.474,0,0.0816,0.00138,0.0532,0.65,94.018,205933,4,0
1QSxg9SECUk143XcnMKKgc,Calmarme,Amenazzy,0.888,0.789,10,-5.979,1,0.113,0.00153,0.105,0.607,115.031,157026,4,0
3zYOSYdLyBD0BBFmMzJks9,Poison,Dayme y El High,0.83,0.592,0,-7.28,1,0.0404,1.75e-05,0.0913,0.565,99.981,208714,4,0
3rBfD2swVRrL2yoqnTh2Fx,Matemáticas,Dalex,0.602,0.728,6,-2.869,1,0.057,0.00111,0.0797,0.513,167.872,192535,4,0
4NqQaovM14WR2hNPMFxgjb,25/8,Bad Bunny,0.761,0.732,4,-5.469,0,0.092,0.0,0.0716,0.542,151.982,243276,4,0
2w1rq80FIrbxeJy9WYURxw,Follow,Anuel AA,0.735,0.787,7,-4.375,0,0.667,6.15e-06,0.0721,0.455,168.997,203093,4,0
5eTPNJN66H38KxTbbg2kte,Me Siento Bien (feat. Shaggy & Maffio),Maffio,0.817,0.7,6,-3.225,1,0.128,0.0,0.244,0.682,96.976,206496,4,0
3o0Ue4lVZ549Ro12URAJfX,La Oficial,Andy Rivera,0.806,0.639,5,-4.392,0,0.107,0.0,0.207,0.688,93.656,188099,4,0
4x5mJ4jGgzi5WRy97gniSQ,Bélgica,Dimelo Supra,0.858,0.793,11,-3.834,0,0.0501,1.84e-05,0.127,0.467,93.038,180444,4,0
4lMOQR1rRW5hJgJXOtKraL,Relación,Sech,0.805,0.562,7,-3.117,0,0.125,4.96e-06,0.148,0.767,172.094,184255,4,0
46V4kseB66GjFGklCgynGX,Sola & Vacía,Anuel AA,0.712,0.851,0,-3.359,1,0.207,4e-06,0.0334,0.542,95.973,182676,4,0
6NfrH0ANGmgBXyxgV2PeXt,La Difícil,Bad Bunny,0.685,0.848,8,-4.561,0,0.0861,7.14e-06,0.0783,0.761,179.87,163084,4,0
6p18PHw8jQgjCulz3LVQtH,Bienestar,Thomaz,0.828,0.65,8,-8.445,1,0.00973,1.98e-05,0.119,0.615,97.992,162000,4,0
4Pu0a2TuHOYtI4CCE3HEXI,Sigues Con El - Remix,Romeo Santos,0.747,0.693,1,-2.97,0,0.102,2.61e-06,0.0872,0.736,175.994,189567,4,0
44KevWH9a6C26eaFPwgCL4,Luna Llena,Jerry Di,0.773,0.71,11,-3.088,0,0.0616,0.0,0.344,0.617,92.02,213913,4,0
4njUNpwjkrcV4AirMBsLJx,Sunroof,Yemil,0.7,0.66,1,-4.057,0,0.462,0.0,0.0789,0.766,89.583,229881,4,0
3rUTkxSoLO258jcoYxLM1X,Solo Dime,Jantony,0.676,0.803,1,-2.603,0,0.623,0.0,0.137,0.549,173.988,193578,4,0
26KXzccmVWEgNidxH4XiO3,Yo No Sé - Remix,Reik,0.872,0.618,5,-4.003,0,0.0834,0.000109,0.233,0.786,95.003,184120,4,0
1P9synvvl03yD4mHIWd2ng,Delete,ASTRO,0.552,0.638,6,-7.858,1,0.0613,1.93e-05,0.645,0.383,180.113,195500,4,0
2uUwscNV5ineK3ZbNPOIJM,Acerola,Cauty,0.893,0.567,8,-4.042,1,0.438,0.06,0.0927,0.545,94.988,183985,4,0
4yL2Z0APTcHIE9RJWVfTUt,La Calle,Darell,0.77,0.813,7,-3.424,1,0.297,1.82e-06,0.158,0.717,98.024,292947,4,0
0sfKd9oHgDXlfBpf1apMts,La Noche,C4 Champion,0.791,0.752,6,-2.963,0,0.081,1.15e-06,0.281,0.457,95.016,191957,4,0
1syf62zw48zu4FrPwMtDHk,Gris,J Balvin,0.849,0.709,6,-4.717,0,0.229,0.0,0.329,0.916,93.06,176627,4,0
7gjcLpNWcGnuARl3SO3d4H,Por Qué Duele el Amor,Zion & Lennox,0.853,0.549,11,-6.97,0,0.274,2.33e-06,0.135,0.543,99.018,223853,4,0
3jO5IAvslWxaTxswokg66i,CU U U U UX,Alvaro Diaz,0.859,0.464,3,-7.328,1,0.208,0.0,0.114,0.37,134.966,195453,4,0
4SrpXYqJHqhmtbn5lYRfKV,Así Me Gustas,Kaemeprod,0.898,0.631,6,-5.926,0,0.143,2.34e-06,0.153,0.588,97.037,172000,4,0
6gAdz5mfMGlNrRXp5mDUKi,Lo Que Me Pidas,Lyanno,0.831,0.384,7,-9.801,0,0.334,0.0,0.108,0.369,120.02,223283,4,0
4s6HhNAESTc8QJ8Q9Yg3Op,Baja,Jaycob Duque,0.83,0.76,1,-5.59,1,0.0688,0.0,0.0632,0.865,96.015,172490,4,0
69vlMrzHwATKzupwNcUPyK,La Santa,Daddy Yankee,0.744,0.868,1,-4.524,1,0.0326,0.0,0.0822,0.586,93.037,206420,4,0
2Y1EBfErprYwOlgluV9neb,BORRAXXA,Manuel Turizo,0.845,0.624,8,-5.241,1,0.0833,0.00394,0.0855,0.793,90.993,223867,4,0
7na7Bk98usp84FaOJFPv3d,Tattoo,Rauw Alejandro,0.755,0.617,9,-5.144,1,0.0217,0.0,0.0625,0.745,193.896,202887,4,0
3YV8o5TdTDMZyh0N0FhDGh,Lo Que Te Gusta,Rochy RD,0.615,0.578,2,-9.828,1,0.354,2.54e-06,0.233,0.515,174.291,186529,5,0
0vRPGvIiFaRwohogbqmzKx,No Te Vayas,Alexis y Fido,0.635,0.731,10,-5.703,1,0.163,7.61e-06,0.0874,0.611,187.997,238347,4,0
19HrMf6cJ5pyeA5LfCibhC,Báilame,Zodde,0.874,0.514,0,-5.652,1,0.0371,0.000133,0.085,0.459,105.016,174875,4,0
4LsHHgYGH1UJgPCC0BnybJ,La Gatita,Tainy,0.627,0.714,7,-3.022,1,0.0574,1.32e-05,0.0827,0.345,186.081,176494,4,0
7snvXREm32pcClb5iM81IW,Para Mi,Griego Galvez,0.759,0.879,11,-5.662,0,0.0338,6.94e-05,0.0796,0.923,176.01,196364,4,0
37TrAhC6TniD5Stl8EZ4U5,Fantasma,Trapical,0.862,0.711,4,-5.235,1,0.45,0.0,0.272,0.707,96.027,191250,4,0
5ew8h017estL2yuCib2XUN,Mil Cosas,Izone,0.894,0.523,9,-7.717,1,0.326,0.00128,0.0771,0.602,91.001,178032,4,0
4KMKHsSsJmVAj32yxLLPRZ,No Recuerdo,Noriel,0.754,0.755,2,-4.818,0,0.171,0.0,0.246,0.818,90.996,180000,4,0
29NgqMqXjCgGvCwpJ5h8NH,A la Calma,El BAI,0.794,0.55,1,-10.204,1,0.0534,6.39e-05,0.327,0.624,83.007,228795,4,0
1D3bBGBd3r1aZdBgNkCz6o,confesión,Feid,0.881,0.592,1,-7.232,0,0.123,1.03e-05,0.143,0.281,89.998,214907,4,0
3r8dIdZa7EpEPqJi6AhuYk,Adicto De Ti,Ale Mendoza,0.803,0.755,0,-4.079,0,0.112,6.63e-05,0.105,0.391,99.994,192594,4,0
0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,Bad Bunny,0.86,0.758,11,-5.16,1,0.021,6.54e-05,0.344,0.453,97.014,172127,4,0
6b3rOV6uXUbixG4p3NwZMS,Lo Quiero Todo - Remix,Farruko,0.686,0.694,1,-4.946,1,0.0264,0.0,0.108,0.719,156.186,203613,4,0
7B5H39EGyskcG7OloPZi3I,No Se Perdona,Nathy Peluso,0.845,0.628,1,-4.15,0,0.457,0.0,0.0656,0.558,98.025,197813,4,0
4jJowNvPG7MGLMd4YFYdNA,Alma Gemela,Gustavo Elis,0.775,0.601,0,-9.412,1,0.147,0.0,0.294,0.539,97.957,172000,4,0
5382duzcMjs0UUAyHOTCne,Goteras,Sech,0.723,0.733,0,-2.447,1,0.445,5.46e-06,0.057,0.38,171.861,172015,4,0
6YvyZQOlARgA9IWidpbyVb,Pa Que Bailen,Simon la Letra,0.775,0.707,6,-7.561,0,0.0926,0.0,0.0449,0.871,125.973,265741,4,0
0WrRjLCLiX3ZaTZjyT3KbA,Mi Fanatica,Lyanno,0.831,0.567,2,-5.448,0,0.481,0.0,0.144,0.452,111.938,244286,4,0
1mohfLaTJtB2RplHLQVM70,La Jeepeta - Remix,Juanka,0.815,0.715,4,-4.65,0,0.3,4.83e-06,0.091,0.786,176.007,345241,4,0
2B94bbI1a4LyBpK1439oP7,Cuerpo en Venta,Almighty,0.696,0.601,11,-5.749,1,0.161,0.0,0.0974,0.408,91.924,254413,4,0
3b2STpVG1wHiZJ7u6hvmoR,No Fue - Remix,Feid,0.74,0.557,0,-5.633,0,0.51,0.000554,0.142,0.661,183.743,317790,4,0
0EOBfk69ObBvnr8t04y73h,Cadenas,Maikel Delacalle,0.81,0.657,0,-3.274,1,0.153,0.0,0.0931,0.305,174.12,170000,4,0
3ErS1WjVWybWZe7wpkA1g9,Musa,Amenazzy,0.826,0.584,0,-10.561,1,0.519,0.3,0.155,0.435,92.034,194188,4,0
56Ta1O7Jxxpjnc6cWdDKUo,Si Me Dices Que Sí,Camilo,0.578,0.634,8,-5.979,0,0.00473,0.0,0.132,0.216,183.89,211652,4,0
5m3jpKkgkfoMcym1qjToFg,Jangueo,Rafa Pabön,0.851,0.688,11,-4.038,1,0.238,1.93e-05,0.105,0.732,103.982,259600,4,0
4otCJXUgnt6SUMhDMNqjhX,En Tu Cuerpo,Lyanno,0.746,0.72,0,-4.209,0,0.242,0.000196,0.127,0.651,156.03,243527,4,0
4DEldV3wQKjbMRhVw64bg6,Raro,Chino & Nacho,0.86,0.859,7,-2.657,1,0.198,2.9e-06,0.0662,0.794,110.973,199093,4,0
0FryjyY8TdrQtAbGCwp9Dt,Tantas Ganas,Tati Zaqui,0.915,0.836,0,-5.057,1,0.139,1.6e-06,0.109,0.259,95.053,184478,4,0
38RIEav39FGi86jppxO0du,Ignorantes,Sech,0.85,0.536,1,-5.161,1,0.267,3.89e-05,0.0996,0.505,96.029,210607,4,0
0A37XY67wSdGqkGjtfW6aV,Fantasias - Remix,Lunay,0.816,0.72,1,-4.454,1,0.206,0.0,0.277,0.78,94.004,267242,4,0
4I308xyPdVQJtl785YK4gv,MARQUESINA,Tamayo Boss Ent,0.838,0.634,3,-5.172,0,0.272,4.09e-06,0.0533,0.763,93.994,188844,4,0
6q4yEf6ZZzYls2e4rM6fnK,Muy Feliz,Ñejo,0.891,0.72,10,-6.271,1,0.49,5.22e-05,0.0875,0.728,96.048,183118,4,0
4W9Fo3bJgtLZrffi0611Kl,Mi Funeral,Nengo Flow,0.888,0.644,1,-4.782,1,0.0654,0.000636,0.0707,0.601,133.956,308136,4,0
3eD46uFyz5zzUFVOaL3mfT,Soltería,Arcangel,0.812,0.82,1,-5.884,0,0.0691,9.87e-06,0.113,0.624,93.003,195473,4,0
3JHpk0DOTOzyh0777JFAky,Diosa,Myke Towers,0.801,0.745,6,-3.733,0,0.398,0.00603,0.153,0.245,104.965,214013,4,0
2r5AwzCIgWw57ZYXuSIji6,Perfume,Sech,0.844,0.866,0,-3.029,1,0.251,4.88e-05,0.0852,0.818,91.998,195175,4,0
6qwDP9yeeBb0QpQbzQjNjk,Borracho,Wisin,0.816,0.701,7,-4.119,0,0.482,0.0,0.449,0.653,92.003,197360,4,0
3eQwJnFCdj9P0JWzoVY09p,Esquina,Noriel,0.862,0.545,1,-7.14,1,0.218,9.27e-05,0.115,0.511,152.03,204667,4,0
7wqXvlZ1ureyPsAKBKXJ4v,Por Contarle Los Secretos (Reggaeton Remix),Chencho Corleone,0.796,0.794,7,-4.239,0,0.196,0.0,0.111,0.739,82.025,247323,4,0
08zfh4VeEZ5BNwilwE3g9C,Paredes de Hielo,Ankhal,0.738,0.763,10,-3.062,1,0.138,0.0,0.315,0.65,179.921,283667,4,0
6Z2iIi73GRS3KMxTtH1i7I,PELICULEO,Tamayo Boss Ent,0.773,0.88,8,-4.871,0,0.0442,0.0,0.0825,0.842,178.012,172792,4,0
4kuQJb8ghj6268fBTtB3bX,Ganas de Ti,Sech,0.81,0.82,11,-3.497,1,0.201,0.0,0.13,0.672,92.999,226520,4,0
2OTr6gPiRB5T156BZ7s5ax,Te Tocó Perder,Noriel,0.841,0.729,4,-5.703,1,0.392,5.84e-06,0.382,0.73,102.028,302742,4,0
0ixxxXXCiparN8KjkwoQs2,Adicto,Tommy Boysen,0.746,0.782,0,-2.325,1,0.351,0.0,0.194,0.656,90.01,173296,4,0
3FhiU60cxfN2j4jRy5Y40w,Lloras - Remix,Alex Rose,0.817,0.651,1,-4.632,1,0.497,3.97e-05,0.135,0.825,92.033,292275,4,0
5qpGCIBMQX9F86mcAClaOF,LA CAMITA,Young Cister,0.743,0.858,7,-3.675,1,0.503,0.000393,0.0855,0.525,184.087,150612,4,0
0LUpKcgDmq08XoS4nSjIde,TU AMIGA (with Justin Quiles & Dylan Fuentes feat. Lennox & Llane),Llane,0.775,0.564,11,-7.658,0,0.00732,3.31e-06,0.056,0.751,170.033,232789,4,0
6LhbO44wWfkSvMLq9y4NKB,Tamo Junto,Felipe Dayz,0.797,0.758,2,-5.776,1,0.113,0.0381,0.0656,0.894,130.044,153250,4,0
53v2u51nq3CxiKUNphRzP1,Que Malo,Nengo Flow,0.802,0.787,7,-6.181,0,0.0832,0.0,0.153,0.446,94.026,167975,4,0
5NJSLryp5WviTmppF33Peg,No Encuentro Palabras,Manuel Turizo,0.742,0.694,2,-6.178,1,0.152,0.0,0.0979,0.63,93.044,193440,4,0
4SpUG6AMxTHHUFD6LutRnt,Cartagena,Jabex,0.545,0.504,1,-6.78,1,0.398,0.0,0.347,0.448,91.99,184004,4,0
5Ik2TPCpwDNnBmkIf4GhBM,El Que Se Enamora Pierde (feat. Darell),Darell,0.907,0.627,7,-3.559,1,0.17,0.00747,0.0933,0.644,98.011,164813,4,0
113PlnpZbHd3WIqeYjhZWv,Definitivamente,Sech,0.813,0.764,8,-3.39,0,0.586,0.0,0.253,0.429,100.047,217773,4,0
43NqTeL8pgBxKHPMiJKUP5,Girl,Myke Towers,0.733,0.708,6,-4.957,1,0.0325,0.000327,0.324,0.694,93.021,186427,4,0
5eEQCfq7MXQr6aHLNRUZLs,Keii,Anuel AA,0.708,0.797,0,-3.095,0,0.4,0.0,0.096,0.51,88.015,210000,4,0
70zg99pT51vB4wlMS7e4q7,La Playa - Remix,Farruko,0.775,0.633,10,-3.332,0,0.201,0.0,0.219,0.394,140.008,250333,4,0
127BGILdsBXixM4ia1SvaS,Donde Estarás,ASTRO,0.685,0.813,0,-5.062,0,0.0929,0.0001,0.0829,0.379,91.99,196267,4,0
2bdqkjQdRIuKMXMs2UtR0r,Hoy Me Porto Mal,Dubkei,0.791,0.76,5,-6.809,0,0.17,0.0,0.085,0.681,130.087,184615,4,0
1U5jFPQI7CPnuZfU72CAWK,LA PRIMERA VEZ,Tamayo Boss Ent,0.748,0.615,1,-5.028,1,0.469,3.79e-06,0.077,0.82,91.97,193504,4,0
2RAoGujUWUeZQoEWQE8zxo,Para Mí,Drago200,0.762,0.581,0,-5.457,1,0.249,0.0,0.117,0.709,140.026,168000,4,0
2oZBb87Jgwrg3qYhwsy3BN,Parcerita,Myke Towers,0.814,0.791,0,-6.054,1,0.139,7.29e-05,0.0876,0.775,171.941,207373,4,0
3X1loMSTysQJiEfhK2KDYA,Gracias,BVDGE,0.832,0.609,6,-6.076,0,0.41,1.67e-05,0.121,0.319,82.516,215275,4,0
4ODirOUDqNg3lQQLxdq3Jc,El Error (feat. Zion & Lennox) - Remix,Zion,0.779,0.881,9,-3.362,0,0.168,0.0,0.377,0.659,92.02,232213,4,0
099tjv6oy2opbpCOA3nBwX,Dream Girl,Rauw Alejandro,0.767,0.643,5,-5.225,1,0.216,0.000104,0.0806,0.536,169.99,192452,4,0
6sYaS0lARqu6OX6QHf3kzY,Se Cansó (with Darell & Kingz Daddy),Kingz Daddy,0.74,0.704,6,-3.382,0,0.147,1.91e-05,0.156,0.76,190.051,224842,4,0
62kILhpZWtnQkRpNIFQtJe,Independiente,ASTRO,0.436,0.828,9,-6.162,0,0.44,0.00121,0.747,0.549,83.658,256000,4,0
5J7teKIJGtqVypgYI6sqXj,Una Vez,Mora,0.55,0.598,11,-5.402,0,0.132,2.58e-06,0.0955,0.543,83.836,232496,4,0
3fn3UMjPf2nO68rZq2F4Tr,Baila Reggaeton,Zion & Lennox,0.732,0.852,11,-3.831,0,0.0335,0.00133,0.0951,0.631,94.009,190520,4,0
1PunuZtU4AGgG0ZUcV77u9,Tiene Que Saber,Myke Towers,0.739,0.557,9,-4.758,0,0.327,2.79e-06,0.105,0.498,182.069,181920,4,0
4IKK0vP6YP5EmJBCnELdb1,Papel,BlackRoy,0.821,0.735,5,-5.543,0,0.613,0.0,0.172,0.849,100.03,180000,4,0
3mQ6SLdxxaL52Yte7KF2Ks,Morado,J Balvin,0.881,0.696,11,-3.838,0,0.137,4.13e-05,0.0927,0.781,97.002,200667,4,0
4T7SpjqFNSpfdAsN66DkiE,Malibú con Piña,Funzo & Baby Loud,0.642,0.705,11,-6.514,0,0.359,0.0,0.16,0.681,96.411,167999,4,0
6dr8VrPkveBgJcQO4qJ8xF,Ayer,Leo Bash,0.791,0.668,1,-5.278,1,0.264,0.0,0.121,0.354,90.072,199413,4,0
21Oh0PHE9KQPXPUvXk7sY9,100 Preguntas,Ozuna,0.768,0.462,5,-5.907,1,0.689,0.0,0.114,0.605,104.008,178080,4,0
5y7BsMLVwHjM7E1Eex4B9b,Te Llevare,Drago200,0.769,0.553,1,-6.398,0,0.0789,0.0,0.241,0.345,92.033,198363,4,0
2xesu70KZ2LlE6295hclOH,Desnuda,Alex Rose,0.648,0.756,8,-4.147,0,0.407,0.0,0.24,0.746,179.93,207000,4,0
2wi1PzAsCczyseWIlxCvCK,Un Baile,Dest,0.625,0.703,2,-5.151,0,0.392,0.00351,0.113,0.806,192.138,204398,4,0
