id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2JiVVU7qv1YeD1yabpIyoX,Riding For The Feeling,Bill Callahan,0.442,0.213,0,-15.002,1,0.903,0.0124,0.252,0.275,100.544,365747,4
70v5mCvyPRquTyU7qTIU81,Everything Is Embarrassing,Sky Ferreira,0.666,0.786,0,-5.715,1,0.0532,0.0,0.0476,0.6,117.126,249907,4
2ikkgfIIM9kGKZCXzXnTpj,I Don't Like,Lil Reese,0.742,0.844,2,-4.622,1,0.000634,0.0,0.0659,0.416,131.986,293840,4
5uZLsGY9fknBd5Rxr7AIss,Shut Up Kiss Me,Angel Olsen,0.373,0.63,7,-5.131,1,0.0552,0.0,0.107,0.352,115.942,202200,4
32lmL4vQAAotg6MrJnhlQZ,Work,Drake,0.725,0.534,11,-6.238,1,0.0752,0.0,0.0919,0.558,91.974,219320,4
6WmIyn2fx1PKQ0XDpYj4VR,Love It If We Made It,The 1975,0.472,0.745,4,-5.297,1,0.000607,2.74e-05,0.0957,0.0631,180.06,252926,4
3DK6m7It6Pw857FcQftMds,Runaway,Pusha T,0.571,0.568,1,-3.827,0,0.218,0.0021,0.512,0.109,86.986,547733,4
3t87C08isN6yw2DnWOorLm,Hannah Hunt,Vampire Weekend,0.345,0.313,4,-10.098,1,0.717,0.000822,0.1,0.164,207.969,237973,4
2aSC2xhRxOLiiZZVjhbylH,"Hold On, We're Going Home",Majid Jordan,0.777,0.414,6,-7.44,0,0.00421,2.73e-05,0.0724,0.287,100.002,227880,4
2pucDx5Wyz9uHCou4wntHa,Inspector Norse,Todd Terje,0.912,0.781,7,-7.018,0,0.074,0.762,0.348,0.89,119.978,400751,4
4fbvXwMTXPWaFyaMWUm9CR,Holocene,Bon Iver,0.375,0.304,1,-14.52,1,0.943,0.303,0.126,0.147,147.989,336613,4
6nzXkCBOhb2mxctNihOqbb,Bad Girls,M.I.A.,0.639,0.912,1,-2.621,1,0.00107,0.0,0.097,0.343,143.448,227520,4
3axkNosdVQLZiq1HakuGhc,Countdown,Beyoncé,0.665,0.787,5,-5.73,1,0.308,0.0,0.219,0.699,167.349,212147,4
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Cardi B,0.926,0.703,11,-6.337,0,0.0659,0.0,0.231,0.485,125.022,223713,4
2qKTOaX1ZeMWn3aKhpxkz5,Round And Round,Ariel Pink,0.665,0.59,1,-6.831,0,0.358,0.628,0.564,0.577,110.069,308680,4
41X9To0bQ4fpoSRri4NHiI,Seasons (Waiting On You),Future Islands,0.498,0.721,10,-5.232,1,0.136,0.7,0.0933,0.589,140.027,226440,4
6fujklziTHa8uoM5OQSfIo,Black Beatles,Gucci Mane,0.794,0.632,0,-6.163,1,0.142,0.0,0.128,0.355,145.926,291893,4
1ZHYJ2Wwgxes4m8Ba88PeK,Monster,Bon Iver,0.628,0.692,2,-5.64,1,0.00244,0.013,0.668,0.0964,124.791,378893,5
4BPUZIW2wwnttxqxmD2fNI,BIPP,SOPHIE,0.805,0.702,2,-3.883,1,0.0938,0.0842,0.127,0.339,82.699,224143,5
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,0.466,0.548,5,-9.362,0,0.42,1.01e-06,0.113,0.423,89.815,307151,4
3LueS3mbuB1yaJNN0Ale6U,Avant Gardener,Courtney Barnett,0.443,0.737,0,-4.509,1,0.00149,0.0032,0.121,0.746,115.277,312227,4
6gU9OKjOE7ghfEd55oRO57,The Weekend,SZA,0.487,0.366,8,-9.405,0,0.241,0.0,0.126,0.161,68.191,272187,5
5q4BpnMrYEFzLO0dYODj6J,The Louvre,Lorde,0.664,0.382,0,-9.977,1,0.239,0.00749,0.0943,0.126,123.214,271088,4
6dtB54Z7eICDUOPq3QwXuo,Mary,Big Thief,0.406,0.1,5,-14.426,1,0.928,4.85e-06,0.104,0.0649,96.619,330107,4
2sCoROOlNQyFpRQEe6A5lv,Call Your Girlfriend,Robyn,0.599,0.887,8,-2.377,1,0.00101,0.0545,0.0716,0.461,125.097,227347,4
0EzQsfdVbVL6kp9Y2wpz6Q,Full of Fire,The Knife,0.62,0.878,9,-5.814,1,0.00517,0.46,0.0429,0.559,143.001,556507,4
2X485T9Z5Ly0xyaghN73ed,Let It Happen,Tame Impala,0.602,0.881,1,-5.875,0,0.00462,0.0266,0.111,0.577,125.012,467587,4
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,0.717,0.653,1,-5.634,1,0.229,0.0,0.101,0.412,106.966,207320,4
0j55p8YRAPG8yajtNyjt6A,Hold You - Hold Yuh,Gyptian,0.69,0.621,8,-3.583,1,0.321,2.81e-05,0.0884,0.497,66.858,233253,3
0U0p8weaMIbIFMJ0CPlvHV,Sprawl II (Mountains Beyond Mountains),Arcade Fire,0.518,0.81,8,-6.445,1,0.016,0.0013,0.115,0.179,99.968,325547,4
0DFTtxA0UpZkKn8C4kpKVi,The Opener,Camp Cope,0.567,0.757,7,-5.998,1,0.297,0.0,0.1,0.759,97.183,220174,4
7wCN8IwqrTQpwkcWH5sP4o,Losing You,Solange,0.735,0.798,0,-6.175,1,0.0579,0.0677,0.161,0.464,113.997,260400,4
4gX2o4VU2iuyyCfssLUDwr,Laura,Bat For Lashes,0.459,0.187,7,-9.326,1,0.922,0.0,0.0939,0.0625,96.983,266493,4
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Taylor Swift,0.602,0.609,0,-7.803,1,0.0382,0.0002,0.127,0.337,93.06,327893,4
25cUhiAod71TIQSNicOaW3,Adorn,Miguel,0.625,0.576,11,-5.693,0,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
0Fao855T3klV3REFRFHRF3,Blackstar,David Bowie,0.366,0.552,6,-8.35,1,0.206,0.0595,0.178,0.114,97.98,597933,4
6hVGw7yVUd2bpdHMPCWrtN,March Madness,Future,0.406,0.661,8,-5.142,1,0.173,0.0,0.101,0.335,180.206,244613,3
6qn9YLKt13AGvpq9jfO8py,We Found Love,Calvin Harris,0.734,0.766,1,-4.485,1,0.025,0.00138,0.108,0.6,127.986,215227,4
19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,Bobby Shmurda,0.794,0.51,9,-7.314,1,0.0505,1.81e-06,0.0562,0.18,167.879,194561,4
6LxcPUqx6noURdA5qc4BAT,Motion Sickness,Phoebe Bridgers,0.652,0.545,1,-9.021,1,0.774,0.0428,0.0847,0.626,107.019,229760,4
48RN2EOOyG2Gs5Pyla7ZJj,Worst Behavior,Drake,0.78,0.799,9,-6.359,1,0.158,0.0,0.209,0.414,109.944,270187,4
5vlOwOVK0gBhWZ1tNZ3gUV,Out Getting Ribs,King Krule,0.506,0.401,2,-9.857,1,0.618,0.000591,0.383,0.09,117.281,256000,4
6ET9kf9riLETWs9lePUEAI,Slow Burn,Kacey Musgraves,0.555,0.43,2,-9.105,1,0.462,0.000191,0.0869,0.274,147.613,246133,4
4kflIGfjdZJW4ot2ioixTB,Someone Like You,Adele,0.559,0.33,9,-8.251,1,0.892,0.0,0.0975,0.285,135.109,285040,4
1zsAAnB6dMpGOvXjoYP9Um,Yonkers,"Tyler, The Creator",0.712,0.759,11,-5.397,1,0.016,0.0808,0.217,0.738,79.103,249333,4
52WTLETEHs5jwCr7LCq0VW,Queen,Perfume Genius,0.418,0.547,1,-4.932,1,0.211,0.0443,0.187,0.13,131.99,230720,4
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Justin Bieber,0.432,0.781,4,-4.038,0,0.041,4.21e-06,0.0789,0.197,139.432,250286,4
